,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
277,CBS News,"Parts of the South brace for more rain after severe storms killed at least 4 people in Alabama, 1 in Florida Monday… https://t.co/8kYLEFWocW",Tue Jan 03 13:09:11 +0000 2017,-0.8107,0.0,0.721,0.279
278,CBS News,"Trouble has knocked on the doors of 7 U.S. corporations, and presents their CEOs with challenges as 2017 unfolds… https://t.co/rDakzUMtA8",Tue Jan 03 13:01:01 +0000 2017,-0.34,0.062,0.81,0.129
279,CBS News,United Airlines investigates how baggage handler became trapped in cargo hold for flight https://t.co/v4iQOLUHKb https://t.co/gDsJbWTutI,Tue Jan 03 12:56:23 +0000 2017,-0.1531,0.146,0.677,0.177
280,The New York Times,The first step to stopping negative thoughts is a surprising one: Don't try to stop them https://t.co/AYmJCkIcTD,Tue Jan 03 16:09:02 +0000 2017,-0.3208,0.187,0.564,0.249
281,The New York Times,"Nixon told an aide that they should find a way to secretly ""monkey wrench"" peace talks in Vietnam, notes show https://t.co/JrN6ZQRhy7",Tue Jan 03 15:54:05 +0000 2017,0.5423,0.156,0.844,0.0
282,The New York Times,"Donald Trump rebuked House Republicans, saying they should focus on ""other things of far greater importance"" https://t.co/wO9IUjQWCT",Tue Jan 03 15:39:20 +0000 2017,0.6124,0.25,0.75,0.0
283,The New York Times,"David Brooks: ""Trump is not a national leader; he is a national show."" https://t.co/bwSFlweI9j via @nytopinion",Tue Jan 03 15:37:02 +0000 2017,0.0,0.0,1.0,0.0
284,The New York Times,Breaking News: Donald Trump rebuked House Republicans for their surprise move to gut the congressional ethics office https://t.co/huJYL0Se2Z,Tue Jan 03 15:33:50 +0000 2017,0.2732,0.11,0.89,0.0
285,The New York Times,Is your workout getting you nowhere? Maybe you're a non-responder. https://t.co/2BUkonRX66,Tue Jan 03 15:21:05 +0000 2017,0.0,0.0,1.0,0.0
286,The New York Times,"""I never saw anything like this in my life."" A prison riot in Brazil involving gangs left at least 56 people dead. https://t.co/KztpFMzSDD",Tue Jan 03 15:11:05 +0000 2017,-0.9233,0.0,0.575,0.425
287,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/ThgIdAD48j https://t.co/r08HdWzLn7,Tue Jan 03 15:00:22 +0000 2017,0.0,0.0,1.0,0.0
288,The New York Times,"South Korea's president, Park Geun-hye, is a no-show at her impeachment trial https://t.co/eUtJK7bWFk",Tue Jan 03 14:47:02 +0000 2017,0.0,0.0,1.0,0.0
289,The New York Times,"The dreary season premiere of ""The New Celebrity Apprentice"" was sorely missing Donald Trump, @mikehalenyt writes https://t.co/4vj4wHrcWA",Tue Jan 03 14:38:03 +0000 2017,-0.5574,0.0,0.765,0.235
290,The New York Times,"99 passengers were ready to take off for Mexico. But the pilot was passed out, apparently from drinking. https://t.co/Yg9yxlGSwh",Tue Jan 03 14:27:05 +0000 2017,0.3612,0.122,0.878,0.0
291,The New York Times,"""Everyone was scamming around me. I thought, 'I will also become a great scammer'"" https://t.co/YpJM5YbSeN",Tue Jan 03 14:11:06 +0000 2017,0.6249,0.255,0.745,0.0
292,The New York Times,Where is America's heartland? Pick your map. https://t.co/MChLlD595Z https://t.co/hzP1vi5EqY,Tue Jan 03 14:01:06 +0000 2017,0.0,0.0,1.0,0.0
293,The New York Times,John Berger declared war on traditional ways of thinking about art and influenced a generation of artists https://t.co/wViecupCVR,Tue Jan 03 13:53:02 +0000 2017,-0.5994,0.0,0.804,0.196
294,The New York Times,"""Potentially, this is worse than anything he did in Watergate"" https://t.co/rFXpfmodSV",Tue Jan 03 13:45:07 +0000 2017,-0.4767,0.0,0.763,0.237
295,The New York Times,The transformation of American health care over the past 8 years has a momentum that could prove impossible to stop https://t.co/1UT9FreCNM,Tue Jan 03 13:34:06 +0000 2017,0.25,0.143,0.759,0.098
296,The New York Times,Congress returns. Here are 6 things to watch. https://t.co/dpcNSVDtiC https://t.co/93d3hhBVeH,Tue Jan 03 13:21:04 +0000 2017,0.0,0.0,1.0,0.0
297,The New York Times,"Cuomo proposes free tuition at New York State colleges for students whose households earn $125,000 or less https://t.co/wUntLsQZa5",Tue Jan 03 13:11:02 +0000 2017,0.5106,0.163,0.837,0.0
298,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/dfE5PfLjpw https://t.co/NvyYgJQpGU,Tue Jan 03 13:00:19 +0000 2017,0.0,0.0,1.0,0.0
299,The New York Times,"France lets workers turn off, tune out and live life https://t.co/wmn6ii02Kl https://t.co/RrhFPxSyUA",Tue Jan 03 12:50:06 +0000 2017,0.0,0.0,1.0,0.0
300,Fox News,RT @EricShawnTV: House Ethics Cmte. storm: @realDonaldTrump tweets against #GOP weakening rules. Is he right? I anchor @HappeningNow @FoxNe…,Tue Jan 03 15:25:24 +0000 2017,-0.3182,0.0,0.881,0.119
301,Fox News,Former Chicago top cop blames Black Lives Matter for surge in violence https://t.co/nqf8qwETCN,Tue Jan 03 15:21:22 +0000 2017,-0.7096,0.155,0.481,0.364
302,Fox News,The Department of Children and Families says it has taken custody of the baby. https://t.co/F65LXzw7Ae,Tue Jan 03 15:18:24 +0000 2017,0.0,0.0,1.0,0.0
303,Fox News,"Julian Assange, in an exclusive interview with @seanhannity , says Russian gov't is not source of WikiLeaks emails… https://t.co/9WxW4lxUzL",Tue Jan 03 14:38:17 +0000 2017,0.128,0.081,0.919,0.0
304,Fox News,".@Rosie, who said she'd move if @realDonaldTrump won the election, is calling the pres-elect “mentally unstable.""… https://t.co/wmjvsuxGI9",Tue Jan 03 13:57:01 +0000 2017,0.5719,0.188,0.812,0.0
305,Fox News,Caught on video: 2-year-old boy pushes dresser off twin brother stuck underneath https://t.co/7p7ei1AvCJ,Tue Jan 03 13:47:01 +0000 2017,-0.25,0.0,0.857,0.143
306,Fox News,Bowdy was able to push the dresser off Brock enough for him to wriggle free. https://t.co/x4CLhqURVk,Tue Jan 03 13:33:37 +0000 2017,0.5106,0.18,0.82,0.0
307,Fox News,"The line of severe #thunderstorms spawned several possible #tornadoes, and the threat remained early Tuesday. https://t.co/9yKcUJ1zMU",Tue Jan 03 12:43:38 +0000 2017,-0.7184,0.0,0.7,0.3
308,Fox News,"Fox News Alert: ISIS is plotting a major chemical attack on #England, according to the British security minister. https://t.co/1D8kqzWUwO",Tue Jan 03 12:42:21 +0000 2017,0.128,0.203,0.661,0.137
309,Fox News,Breaking: President-elect @realDonaldTrump has nominated Robert Lighthizer to serve as his U.S. Trade Representativ… https://t.co/D9yfpKJhJ9,Tue Jan 03 12:38:41 +0000 2017,0.0,0.0,1.0,0.0
310,Fox News,BREAKING: President-elect Trump nominates Robert Lighthizer to be U.S. trade representative #TrumpTransition,Tue Jan 03 11:32:31 +0000 2017,0.0,0.0,1.0,0.0
311,Fox News,Swarm of 250 small earthquakes strike California-Mexico border https://t.co/qdbFskOXu9,Tue Jan 03 11:21:21 +0000 2017,-0.128,0.0,0.842,0.158
312,Fox News,"RT @foxandfriends: COMING UP!
@TuckerCarlson
@IngrahamAngle
@brunelldonald
@FrankLuntz
@marieosmond
@TomFitton
@TheBobbyBowden
@KarlRove
@B…",Tue Jan 03 10:51:28 +0000 2017,0.0,0.0,1.0,0.0
313,Fox News,Last chance for Obama to sneak in Garland to Supreme Court is unlikely https://t.co/6jEhic8AFZ,Tue Jan 03 10:35:19 +0000 2017,0.6808,0.318,0.682,0.0
314,Fox News,"Report: Dems target eight Trump nominees in bid to delay process, get picks to disclose more info https://t.co/IIyRYOgjmK",Tue Jan 03 10:14:38 +0000 2017,-0.3182,0.0,0.881,0.119
315,Fox News,Round-the-clock manhunt on for ex-Army reservist who escaped Rhode Island detention center https://t.co/nMeoSAiNSp https://t.co/p9NqHx2cwq,Tue Jan 03 09:57:34 +0000 2017,-0.3612,0.0,0.839,0.161
316,Fox News,Judge rules requiring more parking for New Jersey mosque is unconstitutional https://t.co/YHXM1E4pfu,Tue Jan 03 09:40:42 +0000 2017,0.0,0.0,1.0,0.0
317,Fox News,Search for 6-year-old Colorado boy missing since New Year's Eve intensifies https://t.co/zhNHs8pyfV https://t.co/Pbv80AXVWD,Tue Jan 03 09:06:44 +0000 2017,-0.296,0.0,0.845,0.155
318,Fox News,More than 50 inmates killed in Brazil prison riot https://t.co/ZSnNx1b4nB https://t.co/51ugQpo4JI,Tue Jan 03 08:38:18 +0000 2017,-0.9081,0.0,0.412,0.588
319,Fox News,House GOP votes to gut independent ethics office https://t.co/XZbGMLhqST,Tue Jan 03 08:15:42 +0000 2017,0.0,0.0,1.0,0.0
320,CNN,"Facebook banned this image of the Roman god Neptune in Bologna, Italy for being ""explicitly sexual""… https://t.co/ciZKwAihiN",Tue Jan 03 16:37:33 +0000 2017,-0.2263,0.104,0.746,0.149
321,CNN,This hero 2-year-old boy saved his twin brother after their dresser fell on him while they were playing… https://t.co/bffGpPFS0S,Tue Jan 03 16:25:26 +0000 2017,0.7506,0.274,0.726,0.0
322,CNN,"BREAKING: Ford cancels plans to build plant in Mexico, investing $700 million in Michigan, creating 700 new US jobs… https://t.co/5zyTkQez8O",Tue Jan 03 16:17:01 +0000 2017,0.0772,0.1,0.814,0.086
323,CNN,"House Speaker Ryan defends proposed changes to ethics panel, marking first high-profile break with Trump this year https://t.co/YOkfBO75Ck",Tue Jan 03 16:07:00 +0000 2017,0.0,0.0,1.0,0.0
324,CNN,A young woman has been caught trying to smuggle a teenage refugee hidden in her suitcase into Spanish territory… https://t.co/J9mFE6fnrj,Tue Jan 03 16:00:04 +0000 2017,-0.3818,0.0,0.867,0.133
325,CNN,"New video shows Trump praising Hussain Sajwani, a business partner in Dubai, at a New Year's Eve party in Palm Beac… https://t.co/EO0vFTAQ31",Tue Jan 03 15:50:46 +0000 2017,0.7351,0.256,0.744,0.0
326,CNN,"We’re in NYC where @SenSanders is with @NYGovCuomo, announcing a proposal for free tuition for state colleges in NY… https://t.co/HNlbux2I7Y",Tue Jan 03 15:41:26 +0000 2017,0.5106,0.155,0.845,0.0
327,CNN,Husband and wife watch live on a phone as thieves break into their home https://t.co/KJKF5dvUxG https://t.co/Lg2Ge3cfZ9,Tue Jan 03 15:40:28 +0000 2017,-0.5106,0.0,0.809,0.191
328,CNN,"""Focus on tax reform, healthcare and so many other things"": Trump criticizes Republican move to gut ethics watchdog https://t.co/i0omQxfcUf",Tue Jan 03 15:32:00 +0000 2017,-0.34,0.0,0.882,0.118
329,CNN,"Finland has started giving 2,000 citizens a guaranteed income, regardless of their wealth or employment status… https://t.co/mli3qqMJnX",Tue Jan 03 15:30:01 +0000 2017,0.6808,0.286,0.714,0.0
330,CNN,"Facing growing North Korea nuke threat, Trump vows: ""It won't happen!"" https://t.co/6JrS3HWTHb https://t.co/7dC85qOUZ2",Tue Jan 03 15:10:01 +0000 2017,-0.4574,0.104,0.671,0.225
331,CNN,Britain's biggest supermarket chain has pledged to stop charging more for products that it markets to women… https://t.co/XM0R3OI7HX,Tue Jan 03 15:10:01 +0000 2017,-0.296,0.0,0.885,0.115
332,CNN,Britain's ambassador to the European Union has resigned just months before Brexit negotiations are due to begin… https://t.co/1JYnmfhg2F,Tue Jan 03 15:00:05 +0000 2017,-0.25,0.0,0.895,0.105
333,CNN,"French workers have won the ""right to disconnect"" from business emails and other electronic leashes after hours… https://t.co/7PfxkJbGvr",Tue Jan 03 14:58:45 +0000 2017,0.5719,0.179,0.821,0.0
334,CNN,9 of the best new cruise ships launching in 2017 🚢 https://t.co/0RBLh5L5Ur https://t.co/KobaSkRtK5,Tue Jan 03 14:46:05 +0000 2017,0.6369,0.296,0.704,0.0
335,CNN,GM pushes back against claim its cars are made in Mexico following Trump's tweet threatening a heavy tax https://t.co/qAZg2k1j3b,Tue Jan 03 14:34:47 +0000 2017,-0.5267,0.0,0.833,0.167
336,CNN,"Istanbul nightclub attack: Two foreign nationals arrested at Ataturk airport, state-run media reports https://t.co/yvdSy0GwbF",Tue Jan 03 14:29:00 +0000 2017,-0.7351,0.0,0.659,0.341
337,CNN,Israeli Prime Minister Benjamin Netanyahu questioned in criminal corruption probe https://t.co/MYE34JNBPI https://t.co/5LrGPRxgHv,Tue Jan 03 14:20:01 +0000 2017,-0.5859,0.0,0.676,0.324
338,CNN,Leanne Nasser begged her parents to let her go to Istanbul. She was killed in this weekend's nightclub attack.… https://t.co/sx7Dn2vg11,Tue Jan 03 14:10:01 +0000 2017,-0.6705,0.0,0.809,0.191
339,CNN,"Rep. Seth Moulton on the GOP ethics vote: ""Is there any American out there who thinks Congress is too ethical?""… https://t.co/bXqCccIn1G",Tue Jan 03 14:00:29 +0000 2017,0.0,0.0,1.0,0.0
340,BBC News (World),Time-lapse footage of Beijing smog https://t.co/GOMrfsuUJA,Tue Jan 03 09:35:22 +0000 2017,-0.296,0.0,0.694,0.306
341,BBC News (World),India police probe 'mass molestation' in Bangalore https://t.co/etLb0gjXJB,Tue Jan 03 09:26:20 +0000 2017,-0.4404,0.0,0.707,0.293
342,BBC News (World),Turkish police intensify hunt for attacker who killed 39 in nightclub; reports say his family has been detained… https://t.co/mXzKHG1yHa,Tue Jan 03 09:22:00 +0000 2017,-0.8481,0.0,0.675,0.325
343,BBC News (World),South Korean leader Park absent as impeachment hearing begins https://t.co/WW3IO3HMm6,Tue Jan 03 09:15:09 +0000 2017,0.0,0.0,1.0,0.0
344,BBC News (World),US Congress: Republicans vote to limit ethics body https://t.co/b9c4Deri37,Tue Jan 03 09:06:03 +0000 2017,0.0,0.0,1.0,0.0
345,BBC News (World),"RT @marklowen: Commemoration march outside #Reina nightclub in #Istanbul. Organisers say it will reopen, people must continue to go out and…",Tue Jan 03 08:03:41 +0000 2017,0.0,0.0,1.0,0.0
346,BBC News (World),RT @BBCScienceNews: India's double first in climate battle https://t.co/jbHuNWZv3m,Tue Jan 03 08:02:06 +0000 2017,-0.3818,0.0,0.755,0.245
347,BBC News (World),RT @BBCBusiness: On #BBCBizLive: Dentists want to end the workplace cake culture. Is there too much or does it make a happier office? https…,Tue Jan 03 07:48:54 +0000 2017,0.5719,0.183,0.817,0.0
348,BBC News (World),"RT @BBCNewsAsia: China Communist Party official newspaper publishes obscenity-filled puzzle.

https://t.co/thwpyG3VF3 https://t.co/QnF3QYkt…",Tue Jan 03 06:33:46 +0000 2017,0.4019,0.197,0.803,0.0
349,BBC News (World),"'Sliced' sea turtle found dead on Singapore beach

https://t.co/81XEp9wbV5 https://t.co/yvEEFP16KL",Tue Jan 03 06:30:01 +0000 2017,-0.6486,0.0,0.677,0.323
350,BBC News (World),"RT @BBCNewsAsia: Dead and endangered sea turtle found ""sliced into half"" on Singapore beach.

https://t.co/xoNOj7nr7N https://t.co/Ih8Qy1UV…",Tue Jan 03 05:46:51 +0000 2017,-0.6486,0.0,0.777,0.223
351,BBC News (World),"RT @BBCNewsAsia: The family drama gripping Indian politics

https://t.co/A5PnRE0tOh https://t.co/JMCHNd2es4",Tue Jan 03 04:46:04 +0000 2017,0.0,0.0,1.0,0.0
352,BBC News (World),Donald Trump dismisses North Korean claims of developing missiles capable of striking America.… https://t.co/q1KKU4XoLo,Tue Jan 03 04:02:43 +0000 2017,0.3818,0.167,0.833,0.0
353,BBC News (World),"RT @BBCNewsAsia: Former Hong Kong leader Donald Tsang goes on trial for corruption.

https://t.co/OObsCKSXGs https://t.co/IUq3yMirBu",Tue Jan 03 04:00:34 +0000 2017,0.0,0.0,1.0,0.0
354,BBC News (World),Chile wildfires destroy scores of homes in Valparaiso https://t.co/LDaLg0S0oQ,Tue Jan 03 03:41:57 +0000 2017,-0.5423,0.0,0.696,0.304
355,BBC News (World),David Warner achieves rare Test feat with rapid century https://t.co/qu5WGxkG1h,Tue Jan 03 03:41:55 +0000 2017,0.0,0.0,1.0,0.0
356,BBC News (World),Former HK leader Donald Tsang on trial for corruption https://t.co/m7vmHMbE8K,Tue Jan 03 03:26:15 +0000 2017,0.0,0.0,1.0,0.0
357,BBC News (World),"RT @BBCNewsAsia: Myanmar detains several police officers over 'Rohingya abuse' video.

https://t.co/gcZm6JoDvp https://t.co/KvP718NUMv",Tue Jan 03 01:43:23 +0000 2017,-0.6369,0.0,0.741,0.259
358,BBC News (World),"RT @BBCNewsAsia: Thailand's army chief pledges that military will not stage coup after next election.

https://t.co/zlgdNfKUkH https://t.co…",Tue Jan 03 01:41:01 +0000 2017,0.0,0.0,1.0,0.0
359,BBC News (World),Best-selling car in Sweden not a Volvo https://t.co/iJldv0fYio,Tue Jan 03 01:20:12 +0000 2017,0.0,0.0,1.0,0.0
360,CBS News,"With just a few weeks to go, Mr. Trump is going to take office in a historically weak position, according to poll… https://t.co/LxOCPXc8PG",Tue Jan 03 12:46:01 +0000 2017,-0.4404,0.0,0.873,0.127
361,CBS News,Parents share video of their 2-year-old's stunning save of twin brother who had gotten trapped beneath a dresser… https://t.co/LpGyOOTSp5,Tue Jan 03 12:35:13 +0000 2017,0.5574,0.315,0.551,0.134
362,CBS News,House GOP votes to gut independent ethics committee -- created to investigate allegations of misconduct by lawmaker… https://t.co/JUmkHgTm5J,Tue Jan 03 12:29:01 +0000 2017,0.25,0.105,0.895,0.0
363,CBS News,"Mr. Trump has chosen Robert Lighthizer as U.S. Trade Representative, his transition team announced Tuesday… https://t.co/ECZMTGhceJ",Tue Jan 03 12:15:01 +0000 2017,0.0,0.0,1.0,0.0
364,CBS News,Myanmar vows action against cops seen beating Muslim Rohingya minorities after police abuse video spreads… https://t.co/BT4YaXPJmg,Tue Jan 03 12:00:02 +0000 2017,-0.802,0.0,0.66,0.34
365,CBS News,"Doubt cast that Russian government tried to hack Vermont utility, Washington Post says https://t.co/R5g1PbwY6o https://t.co/ad7iH1NRY9",Tue Jan 03 11:45:01 +0000 2017,-0.3612,0.0,0.848,0.152
366,CBS News,"RT @CBSThisMorning: AHEAD: @Oprah returns to Studio 57 to discuss her interview with @MichelleObama &amp; her new cookbook.

Watch &amp; tweet with…",Tue Jan 03 11:36:06 +0000 2017,0.0,0.0,1.0,0.0
367,CBS News,Istanbul terror suspect seen wandering city streets with camera in selfie mode before nightclub attack on New Year'… https://t.co/dyTh6rMSbw,Tue Jan 03 11:29:01 +0000 2017,-0.8271,0.0,0.648,0.352
368,CBS News,"At least 4 killed in Alabama, 1 in Florida after severe storms sweep through Southeast -- and the threat continues… https://t.co/0LgSo27AQ2",Tue Jan 03 11:11:51 +0000 2017,-0.8885,0.0,0.604,0.396
369,CBS News,"Marching band at historically black college accepts invite to perform at inauguration, sparking controversy… https://t.co/oRBseMVt0k",Tue Jan 03 10:00:01 +0000 2017,0.4404,0.231,0.769,0.0
370,CBS News,Police capture 25-year-old man wanted for questioning in woman's chopping death https://t.co/JSFTmWRiI9 https://t.co/zZOzL3XRXP,Tue Jan 03 08:00:01 +0000 2017,-0.6486,0.0,0.675,0.325
371,CBS News,"In emotional post, Eva Amurri Martino describes night son's night nurse dropped him, cracked his skull… https://t.co/lTkHhvNGhc",Tue Jan 03 07:00:01 +0000 2017,0.1531,0.091,0.909,0.0
372,CBS News,House GOP votes to eviscerate independent ethics office https://t.co/2cvQDVoYCN https://t.co/s3WlLvVNwW,Tue Jan 03 06:28:01 +0000 2017,0.0,0.0,1.0,0.0
373,CBS News,How technology might make its mark in 2017 https://t.co/7TULeYFFda https://t.co/FcVcL3mOwK,Tue Jan 03 06:00:02 +0000 2017,0.0,0.0,1.0,0.0
374,CBS News,Murder charge after Alabama man thrown from balcony to his death on Christmas Eve https://t.co/k01DTHcRNi https://t.co/HOcpHzN4lA,Tue Jan 03 05:00:01 +0000 2017,-0.8625,0.0,0.619,0.381
375,CBS News,"Four people dead after powerful storms in Alabama, Houston County sheriff says https://t.co/7m6gg0mAb4 https://t.co/dF92gcnFu5",Tue Jan 03 04:37:01 +0000 2017,-0.3612,0.147,0.628,0.225
376,CBS News,"For first year students at this medical school, cooking is now part of the curriculum https://t.co/tMsKknzPR1 https://t.co/3aAym7AXsf",Tue Jan 03 04:30:01 +0000 2017,0.0,0.0,1.0,0.0
377,CBS News,"Well-known attorney charged in fatal shooting of wife owed her $350,000 at the time of her death, reports say… https://t.co/fEf2zb1gAl",Tue Jan 03 04:15:01 +0000 2017,-0.8481,0.0,0.649,0.351
378,CBS News,"Pharmacist blamed for meningitis outbreak that killed dozens, sickened hundreds heads for trial… https://t.co/xdbzWympKc",Tue Jan 03 04:00:01 +0000 2017,-0.9022,0.0,0.498,0.502
379,CBS News,D.C. hotel guest falls 10 floors to his death in boiler shaft https://t.co/LSvWxeb6dU https://t.co/GsZzczGzCt,Tue Jan 03 03:45:02 +0000 2017,-0.5994,0.0,0.769,0.231
380,The New York Times,The Turkish authorities are still searching for the gunman who killed at least 39 in the Istanbul nightclub attack https://t.co/BCaq3dcsLc,Tue Jan 03 12:41:02 +0000 2017,-0.8225,0.0,0.703,0.297
381,The New York Times,Donald Trump took to Twitter after Kim Jong-un said that North Korea might soon test an intercontinental missile https://t.co/1Le4133tS3,Tue Jan 03 12:30:01 +0000 2017,0.0,0.0,1.0,0.0
382,The New York Times,The House is expected to vote today on a surprise proposal by Republicans to kill the Office of Congressional Ethics https://t.co/77SnEjuT8J,Tue Jan 03 12:20:05 +0000 2017,-0.5574,0.085,0.726,0.19
383,The New York Times,"A McDonald's opened just outside Vatican City last week, despite complaints from residents and religious leaders… https://t.co/yqxD5JZ7fE",Tue Jan 03 12:10:07 +0000 2017,0.3089,0.131,0.869,0.0
384,The New York Times,"""At Apple, there are a few people in the company that decide what needs to be done, and everyone else is executing"" https://t.co/1XI5iPwcr8",Tue Jan 03 12:00:15 +0000 2017,0.0,0.0,1.0,0.0
385,The New York Times,"Trump praised a business partner from Dubai at a New Year's Eve party, raising new conflict-of-interest questions https://t.co/PdkhEmwFKU",Tue Jan 03 11:50:03 +0000 2017,0.7096,0.296,0.704,0.0
386,The New York Times,"The dreary season premiere of ""The New Celebrity Apprentice"" was sorely missing Donald Trump, @mikehalenyt writes https://t.co/z9bSxDyvKX",Tue Jan 03 11:40:01 +0000 2017,-0.5574,0.0,0.765,0.235
387,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/FT8HnZO94L https://t.co/ogb1BmxGMv,Tue Jan 03 11:30:18 +0000 2017,0.0,0.0,1.0,0.0
388,The New York Times,"Many Republicans say they support Donald Trump's proposal for a wall, but they are likely to balk at the price tag https://t.co/vQ4MeqPMla",Tue Jan 03 11:17:03 +0000 2017,0.2144,0.085,0.915,0.0
389,The New York Times,"""I never saw anything like this in my life."" A prison riot in Brazil involving gangs left at least 56 people dead. https://t.co/mMiVXoHuXb",Tue Jan 03 11:01:03 +0000 2017,-0.9233,0.0,0.575,0.425
390,The New York Times,The Snapchat presidency of Donald Trump https://t.co/LMUTBrlxhQ via @nytopinion https://t.co/exAEDo7cvP,Tue Jan 03 10:53:03 +0000 2017,0.0,0.0,1.0,0.0
391,The New York Times,A time-lapse video shows toxic smog descending on buildings in Beijing https://t.co/cvL8J7wLhf https://t.co/HuDIeMeC5a,Tue Jan 03 10:40:04 +0000 2017,-0.296,0.0,0.833,0.167
392,The New York Times,What does Trump know about who hacked the election? Tuesday may be the day the world finds out — or not. https://t.co/AYNl3p24up,Tue Jan 03 10:28:06 +0000 2017,-0.4019,0.0,0.881,0.119
393,The New York Times,"Some dinosaur eggs took 6 months or more to hatch, scientists reported https://t.co/0uc7fX3s6j",Tue Jan 03 10:18:04 +0000 2017,0.0,0.0,1.0,0.0
394,The New York Times,"After learning he had Type 2 diabetes, he spurned medication and explored his body’s ability to heal itself https://t.co/vTBfYnlPlz",Tue Jan 03 10:00:12 +0000 2017,0.3182,0.119,0.881,0.0
395,The New York Times,Players who thrived during baseball’s so-called steroids era might be enshrined in Cooperstown after all https://t.co/kgMQ4uszVc,Tue Jan 03 09:48:05 +0000 2017,0.0,0.0,1.0,0.0
396,The New York Times,House Republicans voted to curtail the power of an independent ethics office. The move was made without notice. https://t.co/DrnINryrx4,Tue Jan 03 09:37:02 +0000 2017,0.0,0.0,1.0,0.0
397,The New York Times,"4 tips for your post-holiday clutter purge
https://t.co/tmISpLETY8",Tue Jan 03 09:23:02 +0000 2017,0.0,0.0,1.0,0.0
398,The New York Times,"He ended 2016 with a journey to an opera, a house party, 2 concerts, a masquerade ball and a gay bar https://t.co/9TaGfIi9Ai",Tue Jan 03 09:11:05 +0000 2017,0.4019,0.144,0.856,0.0
399,The New York Times,"""It won't happen,"" Trump tweeted after Kim Jong-un said that North Korea might soon test an intercontinental missil… https://t.co/VG3BN7cJ03",Tue Jan 03 08:59:06 +0000 2017,0.0,0.0,1.0,0.0
400,Fox News,"Hill Democrats outline counterattack for ObamaCare repeal, prep for president's visit https://t.co/kYSwhbVtNX via @MikeEmanuelFox",Tue Jan 03 07:50:34 +0000 2017,0.0,0.0,1.0,0.0
401,Fox News,US Customs and Border Protection outage frustrates travelers https://t.co/9HBg8QaOQ3,Tue Jan 03 07:30:20 +0000 2017,-0.4404,0.0,0.734,0.266
402,Fox News,String of severe storms sweep across Southern states leaving at least 5 dead https://t.co/9yKcUJ1zMU https://t.co/GI1nwCYD14,Tue Jan 03 07:14:46 +0000 2017,-0.7845,0.0,0.635,0.365
403,Fox News,"Dude ranch owner asked chef to make 'black people food' for tourists, lawsuit claims https://t.co/EUYsT1kBp9 https://t.co/RPYfLAr8gd",Tue Jan 03 07:05:01 +0000 2017,-0.2263,0.0,0.888,0.112
404,Fox News,4 children die in Texas pesticide gas poisoning; others injured https://t.co/m2Tk6fyFdj,Tue Jan 03 06:45:01 +0000 2017,-0.886,0.0,0.402,0.598
405,Fox News,Suspected carjackers killed after crashing into synagogue during police chase https://t.co/YCuR1WLGLl,Tue Jan 03 06:15:01 +0000 2017,-0.7506,0.0,0.584,0.416
406,Fox News,Twins delivered minutes apart have different birth years https://t.co/5Jmm5LB2nk via @foxnewshealth https://t.co/Loc7hgSBC5,Tue Jan 03 05:55:01 +0000 2017,0.0,0.0,1.0,0.0
407,Fox News,Titanic doomed by ice -- and fire? https://t.co/aftNYuWlBw,Tue Jan 03 05:25:01 +0000 2017,-0.765,0.0,0.476,0.524
408,Fox News,Couple found dead on Florida highway with young sons unharmed in vehicle https://t.co/jrlwagGceF,Tue Jan 03 05:00:01 +0000 2017,-0.6486,0.0,0.736,0.264
409,Fox News,Republican Congress promises to move quickly toward goals https://t.co/AR2SPw2hb9 https://t.co/yc10XyC2Mu,Tue Jan 03 04:34:02 +0000 2017,0.3818,0.224,0.776,0.0
410,Fox News,Mark Zuckerberg reveals he's no longer an atheist https://t.co/dbuaHTy90Y https://t.co/6wy8CzH8Ci,Tue Jan 03 04:11:01 +0000 2017,-0.296,0.0,0.804,0.196
411,Fox News,Last chance for Obama to sneak in Garland to the High Court is unlikely https://t.co/6jEhic8AFZ,Tue Jan 03 04:03:04 +0000 2017,0.25,0.125,0.875,0.0
412,Fox News,Authorities search for Army reservist who escaped detention center https://t.co/01cbNAi5MP https://t.co/9cnIYK4p6Y,Tue Jan 03 03:49:02 +0000 2017,-0.3612,0.0,0.8,0.2
413,Fox News,"Eagles eject beat reporter from press box, threaten other writers https://t.co/yjXgFZICKR https://t.co/qhuYgTz672",Tue Jan 03 03:06:02 +0000 2017,-0.3818,0.0,0.809,0.191
414,Fox News,"US Customs and Border Protection outage frustrates travelers, sparks long lines https://t.co/vGSWTjrHqa",Tue Jan 03 02:39:01 +0000 2017,-0.4404,0.0,0.791,0.209
415,Fox News,MUST SEE: Tune in to #Hannity Tuesday at 10p ET for @seanhannity's exclusive interview with @WikiLeaks founder Juli… https://t.co/T3UrVQU3Ia,Tue Jan 03 02:15:16 +0000 2017,0.128,0.077,0.923,0.0
