,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
285,The New York Times,RT @NYTStyles The many shades of nude makeup: https://t.co/Hyv72AKbAg https://t.co/GWR6S8GXOX,Sat Dec 31 14:31:17 +0000 2016,0.0,0.0,1.0,0.0
286,The New York Times,RT @NYTNational: Reporter's notebook: Forcing a district attorney’s hand https://t.co/B7pu6rPZFQ,Sat Dec 31 14:13:34 +0000 2016,0.4939,0.286,0.714,0.0
287,The New York Times,"For New Yorkers who have long hoped for a Second Avenue subway, the wait is almost over https://t.co/hcf2mvp4NQ",Sat Dec 31 13:53:53 +0000 2016,0.3818,0.14,0.86,0.0
288,The New York Times,RT @nytimesphoto: NYT photographer @joshhaner on new ways to visualize climate change https://t.co/qvmDlJDd1h https://t.co/GsHCa1JNY0,Sat Dec 31 13:36:47 +0000 2016,0.0,0.0,1.0,0.0
289,The New York Times,RT @nytimesarts: Kamasi Washington began 2016 hobbled with a broken ankle. He's ending it onstage in Brooklyn https://t.co/zIvrlUQCZz https…,Sat Dec 31 13:18:36 +0000 2016,-0.4767,0.0,0.846,0.154
290,The New York Times,RT @nytimesbooks: 9 new books recommended by editors at The New York Times https://t.co/rO3Cx7PBkE https://t.co/hFMegeyp4o,Sat Dec 31 13:00:45 +0000 2016,0.2023,0.122,0.878,0.0
291,The New York Times,French toast with oat crumble topping for breakfast this holiday weekend https://t.co/W30sT8KKsq,Sat Dec 31 12:42:20 +0000 2016,0.481,0.221,0.779,0.0
292,The New York Times,"2016 was a year so unexpected, so tumultuous, that the fight has just begun over which narrative might explain it.… https://t.co/JMde8W3ZQH",Sat Dec 31 12:25:04 +0000 2016,-0.3818,0.0,0.88,0.12
293,The New York Times,Your marriage status may be a good predictor of whether you survive a stroke https://t.co/EaaOZmjGYd,Sat Dec 31 12:01:04 +0000 2016,0.4404,0.195,0.805,0.0
294,The New York Times,"Donald Trump ""has no idea how much he is being manipulated into helping Iran and ISIS""  https://t.co/swqx5mQgRB via @nytopinion",Sat Dec 31 11:42:53 +0000 2016,-0.3818,0.096,0.696,0.209
295,The New York Times,The Bolton Strid appears beautiful and deceptively harmless. But people call it the deadliest stream in the world.… https://t.co/D6Q0Bsu4wu,Sat Dec 31 11:24:28 +0000 2016,0.7096,0.258,0.742,0.0
296,The New York Times,Night Out: A Night of (Mostly) Not Drinking With a ‘Drynuary’ Expert https://t.co/zpzpEhFDkt,Sat Dec 31 11:06:08 +0000 2016,0.0,0.0,1.0,0.0
297,The New York Times,One of our popular stories on Twitter this year: The man who got her dad's donated heart walked her down the aisle… https://t.co/cnZirlQGR2,Sat Dec 31 11:00:41 +0000 2016,0.4215,0.113,0.887,0.0
298,The New York Times,7 tips for making it through the winter https://t.co/MKgApZFHJt https://t.co/Im1ha0VSIO,Sat Dec 31 10:44:25 +0000 2016,0.0,0.0,1.0,0.0
299,The New York Times,RT @nytimesarts: Run-DMC wants its brand back https://t.co/48JovzQNyN https://t.co/5Neexu9ChX,Sat Dec 31 10:26:28 +0000 2016,0.0,0.0,1.0,0.0
300,Fox News,Tell us what you think of the @49ers' decision to honor @Kaepernick7 with this prestigious award. https://t.co/oENzqPxBwF,Sat Dec 31 14:44:38 +0000 2016,0.7717,0.309,0.691,0.0
301,Fox News,How was your 2016? https://t.co/mlLZO7CV7s,Sat Dec 31 14:43:00 +0000 2016,0.0,0.0,1.0,0.0
302,Fox News,".@kilmeade, @stevedoocy and @ainsleyearhardt wish all of you a Happy New Year! Can you guess their resolutions?… https://t.co/uHCbzFrEsH",Sat Dec 31 14:28:57 +0000 2016,0.7712,0.309,0.691,0.0
303,Fox News,COMEBACK CUT SHORT: Referee calls fight 48 seconds into Ronda Rousey's UFC return https://t.co/kyrJQx8S0T https://t.co/MlZ6DMRoTO,Sat Dec 31 13:32:45 +0000 2016,-0.6633,0.0,0.705,0.295
304,Fox News,South Koreans demand leader's removal in New Year's Eve protest https://t.co/9UkwoH5zyP,Sat Dec 31 11:01:48 +0000 2016,-0.3612,0.0,0.72,0.28
305,Fox News,"2 dead, 2 injured in Connecticut shooting after rapper's concert https://t.co/sl6yqkGHB2 https://t.co/fj12BFwYy6",Sat Dec 31 10:17:01 +0000 2016,-0.7906,0.0,0.533,0.467
306,Fox News,Baghdad bomb blasts kill at least 28 https://t.co/oVlXQhu7sa,Sat Dec 31 09:43:30 +0000 2016,-0.836,0.0,0.432,0.568
307,Fox News,"Philadelphia zoo euthanizes 25-year-old lion, believed to be oldest held in US https://t.co/4PFBzXNwOR https://t.co/QjwkZM56E7",Sat Dec 31 09:15:54 +0000 2016,0.0,0.0,1.0,0.0
308,Fox News,Raging blaze burns a dozen storefronts in New York; 3 firefighters injured https://t.co/hDdaKN6ret,Sat Dec 31 08:35:04 +0000 2016,-0.7269,0.0,0.596,0.404
309,Fox News,"Mexican man accused of rape had 19 deportations, removals https://t.co/pQiuooEsVR https://t.co/0pidceTU8B",Sat Dec 31 07:52:48 +0000 2016,-0.7845,0.0,0.566,0.434
310,Fox News,"Top political scandals, gaffes and controversies of 2016 https://t.co/mNeGyLZbtk https://t.co/UZliCafTsN",Sat Dec 31 07:30:01 +0000 2016,-0.34,0.138,0.615,0.246
311,Fox News,Hawaiian cafe backs down over ban on Trump voters https://t.co/pvhprrS5vY https://t.co/FqBscckIVG,Sat Dec 31 07:00:01 +0000 2016,-0.5859,0.0,0.652,0.348
312,Fox News,North Carolina gov.-elect sues over law stripping his powers  https://t.co/CKtglHlh1y https://t.co/bAEv6Ei1Io,Sat Dec 31 06:35:01 +0000 2016,0.0,0.0,1.0,0.0
313,Fox News,Connecticut's top court reinstates Kennedy cousin murder conviction https://t.co/k23t4HKrHX,Sat Dec 31 06:00:00 +0000 2016,-0.5994,0.133,0.519,0.348
314,Fox News,Aleppo's orphans replay their trauma with war games in the rubble https://t.co/iWafky6Ejv https://t.co/EKT49KJgct,Sat Dec 31 05:30:01 +0000 2016,-0.7717,0.0,0.621,0.379
315,Fox News,Manhunt underway for suspect in shooting death of Pennsylvania state trooper https://t.co/93PzAc4ssH,Sat Dec 31 05:04:28 +0000 2016,-0.7269,0.0,0.621,0.379
316,Fox News,"Trump praises Putin over response to US sanctions, calls him 'very smart' https://t.co/H5hGuu0g6M https://t.co/fqKmLG1gmg",Sat Dec 31 05:00:02 +0000 2016,0.7501,0.348,0.652,0.0
317,Fox News,No US carrier at sea leaves gap in Middle East https://t.co/G4Mo5kgPke https://t.co/OgWnJMyrsQ,Sat Dec 31 04:35:01 +0000 2016,-0.296,0.0,0.833,0.167
318,Fox News,"#Giuliani: Obama's Russia Sanctions 'Too Little, Too Late' and 'Almost Silly'
https://t.co/ZsSstvY669",Sat Dec 31 04:05:01 +0000 2016,-0.0498,0.0,0.902,0.098
319,Fox News,"Mom thanks @mikeroweworks for message to her son, a soldier who has ALS. Read Rowe's heartfelt reply.… https://t.co/IHDVMnCwxB",Sat Dec 31 04:00:01 +0000 2016,0.7506,0.299,0.701,0.0
320,CNN,"No, 2016 wasn't the worst year for celebrity deaths -- and we'll prove it https://t.co/J0XWtoDLy2 https://t.co/9JBG5PYbiw",Sat Dec 31 03:31:01 +0000 2016,0.2718,0.169,0.718,0.113
321,CNN,"A woman discovered a baby boy, umbilical cord still attached, left in a box by a trash bin on the streets of Brazil… https://t.co/46fNEfwz5H",Sat Dec 31 03:01:23 +0000 2016,0.0,0.0,1.0,0.0
322,CNN,"The northeast will ring in the New Year with delays, snow and cold https://t.co/cbGCvw3ycT https://t.co/wrc7KqxU2r",Sat Dec 31 02:53:01 +0000 2016,0.0,0.0,1.0,0.0
323,CNN,Chief White House photographer @petesouza has selected his staff's best photos of President Barack Obama from 2016… https://t.co/7i3IMWQy5C,Sat Dec 31 02:41:40 +0000 2016,0.6369,0.198,0.802,0.0
324,CNN,European capitals ramp up security for New Year's Eve https://t.co/YUIs08ddcG https://t.co/tysMl7BcHa,Sat Dec 31 02:31:01 +0000 2016,0.34,0.194,0.806,0.0
325,CNN,Here's what we know about the two Russian compounds being closed; the Soviet Union purchased them decades ago… https://t.co/XMwqWnykeI,Sat Dec 31 02:21:01 +0000 2016,0.0,0.0,1.0,0.0
326,CNN,Kellyanne Conway's husband on short list for top US lawyer job https://t.co/WQZQRXF50O https://t.co/2m1qQaDq88,Sat Dec 31 02:09:01 +0000 2016,0.2023,0.13,0.87,0.0
327,CNN,This pilot took to the sky to write a New Year's message https://t.co/olGGR4qTuY https://t.co/PDf1mzDaJ9,Sat Dec 31 02:09:00 +0000 2016,0.0,0.0,1.0,0.0
328,CNN,"Whether it was a feud, a high-profile divorce or a jewelry heist, 2016 was full of jaw-dropping celebrity moments… https://t.co/jbwwXE4GyW",Sat Dec 31 01:58:29 +0000 2016,-0.34,0.0,0.87,0.13
329,CNN,Think the Mannequin Challenge is tough? Try doing it in space. https://t.co/q2MGYzTdhk,Sat Dec 31 01:51:36 +0000 2016,-0.0516,0.102,0.781,0.117
330,CNN,"""The protocol of the day was to lie"": NYC issues first US ""intersex"" birth certificate https://t.co/Sa2nAYpw41 https://t.co/M5LoLknF2j",Sat Dec 31 01:46:01 +0000 2016,0.0,0.0,1.0,0.0
331,CNN,"Pan Pan, the world's oldest male panda, has died. He helped father about 25% of the world's captive panda populatio… https://t.co/KMwB4agzbj",Sat Dec 31 01:42:25 +0000 2016,-0.5574,0.0,0.847,0.153
332,CNN,We laughed. We cried. We felt a little uncomfortable. Here’s to 10 years of crazy fun with @andersoncooper &amp;… https://t.co/7d1uRtnwRh,Sat Dec 31 01:29:35 +0000 2016,-0.0018,0.228,0.507,0.265
333,CNN,Rep. Trent Franks walks back his comments suggesting Russia hackers were only doing what US media should have done… https://t.co/8M4ptJVX4G,Sat Dec 31 01:18:01 +0000 2016,0.0,0.0,1.0,0.0
334,CNN,"2016 was busy for the US Border Patrol, with total nationwide arrests up 23% from 2015, according to a DHS report… https://t.co/nDdhqabx3D",Sat Dec 31 01:11:01 +0000 2016,-0.4404,0.0,0.873,0.127
335,CNN,"A member of the Mormon Tabernacle Choir has quit the group, saying she could never sing for Trump… https://t.co/rIbdDHgOas",Sat Dec 31 00:42:01 +0000 2016,0.0,0.0,1.0,0.0
336,CNN,"What's their angle? Breaking down the Putin, Trump and Obama spy games https://t.co/387USJA0Jf https://t.co/iFI8L6i0FJ",Sat Dec 31 00:37:01 +0000 2016,0.0,0.0,1.0,0.0
337,CNN,That time Barack Obama almost left politics https://t.co/exxC7vlMG6 https://t.co/zuNsm8xDt5,Sat Dec 31 00:32:01 +0000 2016,0.0,0.0,1.0,0.0
338,CNN,Ronda Rousey returns to the Octagon. But for how long? https://t.co/5iuOkruUrg https://t.co/PTQSY3XN9D,Sat Dec 31 00:26:01 +0000 2016,0.0,0.0,1.0,0.0
339,CNN,Babies born. Peace treaties signed. 16 numbers that perfectly captured 2016 https://t.co/b5SoAxyILP https://t.co/1Jx5lcdT6r,Sat Dec 31 00:22:01 +0000 2016,0.8271,0.412,0.588,0.0
340,BBC News (World),"#SaveArash plead Iranians for imprisoned hunger striker
https://t.co/dKVVpm0hlM https://t.co/4xhXsqT6SA",Fri Dec 30 21:54:59 +0000 2016,-0.6124,0.0,0.583,0.417
341,BBC News (World),It's been a momentous year for news. Here's a look back at some of the biggest @BBCBreaking stories:… https://t.co/nnmQMtt4MX,Fri Dec 30 21:32:52 +0000 2016,0.0,0.0,1.0,0.0
342,BBC News (World),"So long, Barack https://t.co/9DQUcbzPXz",Fri Dec 30 21:04:23 +0000 2016,0.0,0.0,1.0,0.0
343,BBC News (World),Russia-US row: Trump praises Putin amid hacking expulsions https://t.co/UEeIIj0ngt,Fri Dec 30 20:50:56 +0000 2016,0.5267,0.298,0.702,0.0
344,BBC News (World),RT @BBCBreaking: US President-elect Donald Trump praises 'smart' Vladimir Putin amid row over hacking and diplomat expulsions https://t.co/…,Fri Dec 30 19:56:09 +0000 2016,0.5267,0.167,0.833,0.0
345,BBC News (World),"RT @BBC_WHYS: 'My students give me hope to continue life in #Syria': a teacher on life in the Syrian capital, Damascus. https://t.co/qOxlzh…",Fri Dec 30 19:16:43 +0000 2016,0.4404,0.127,0.873,0.0
346,BBC News (World),"It's been five years since Kim Jong-un became the leader of North Korea
https://t.co/cngW59Suvj https://t.co/uownQdNbYb",Fri Dec 30 19:12:54 +0000 2016,0.0,0.0,1.0,0.0
347,BBC News (World),RT @bbcweather: A great #ski season so far in Canada &amp; the USA. Ben R has the latest https://t.co/KQFiTyst0j Alina https://t.co/CnFiEvSOrp,Fri Dec 30 18:36:23 +0000 2016,0.6249,0.186,0.814,0.0
348,BBC News (World),"The Sahaj Alternative Learning Centre is the first school of its kind in India
https://t.co/ulitiA2fWS",Fri Dec 30 18:11:09 +0000 2016,0.5267,0.195,0.805,0.0
349,BBC News (World),Happy ending for dogs found on railway tracks in Ukraine https://t.co/VBzVUAJXZD,Fri Dec 30 17:30:22 +0000 2016,0.5719,0.27,0.73,0.0
350,BBC News (World),World's oldest male panda Pan Pan dies in China aged 31 https://t.co/qp3J2iw5Xi,Fri Dec 30 17:16:54 +0000 2016,0.0,0.0,1.0,0.0
351,BBC News (World),Israel's Netanyahu denies wrongdoing ahead of investigation https://t.co/iTvx1LUFtk,Fri Dec 30 16:58:42 +0000 2016,-0.4215,0.0,0.714,0.286
352,BBC News (World),Greek envoy to Brazil Amiridis 'found dead' as wife is held https://t.co/7zcWSiKReu,Fri Dec 30 16:16:07 +0000 2016,-0.6486,0.0,0.719,0.281
353,BBC News (World),China announces ban on ivory trade by end of 2017 https://t.co/TpKPonJQV9,Fri Dec 30 16:11:39 +0000 2016,-0.5574,0.0,0.735,0.265
354,BBC News (World),India opens first school for transgender pupils https://t.co/RQTq5eIzMz,Fri Dec 30 15:53:30 +0000 2016,0.0,0.0,1.0,0.0
355,BBC News (World),Berlin truck attack: Poland buries slain driver Lukasz Urban https://t.co/DuDCatdce3,Fri Dec 30 15:49:00 +0000 2016,-0.4767,0.0,0.744,0.256
356,BBC News (World),All aboard Morocco's high-speed train https://t.co/1HCoS3JQx8,Fri Dec 30 15:46:46 +0000 2016,0.0258,0.18,0.82,0.0
357,BBC News (World),"They left us in 2016 but their memories and legacies live on

https://t.co/GwA7L4bcVX https://t.co/WmUWlxClcn",Fri Dec 30 15:39:12 +0000 2016,0.0,0.0,1.0,0.0
358,BBC News (World),Rohingya Myanmar: Nobel winners urge action over 'ethnic cleansing' https://t.co/BkFmVxQMCK,Fri Dec 30 15:26:31 +0000 2016,0.4767,0.256,0.744,0.0
359,BBC News (World),"Debbie Reynolds and Carrie Fisher: Joint service planned, reports in US say https://t.co/RuXWVTfvNR",Fri Dec 30 15:01:47 +0000 2016,0.0,0.0,1.0,0.0
360,CBS News,Woman who conspired to have her husband killed more than 3 decades ago receives prison sentence… https://t.co/Bs8PftJAtf,Sat Dec 31 00:15:30 +0000 2016,-0.8316,0.0,0.642,0.358
361,CBS News,"Trump applauds Putin on Twitter, calls his decision not to retaliate over U.S. sanctions “very smart”… https://t.co/dqF3g88Iuu",Sat Dec 31 00:00:35 +0000 2016,0.34,0.13,0.87,0.0
362,CBS News,Here's what each state was Googling in 2016 https://t.co/MqznmSxsxi https://t.co/fcRbDX7EpP,Fri Dec 30 23:29:44 +0000 2016,0.0,0.0,1.0,0.0
363,CBS News,Investigators try to determine how woman fell to her death from chairlift at Colorado ski resort… https://t.co/1n4kfbhINb,Fri Dec 30 23:08:01 +0000 2016,-0.5994,0.0,0.804,0.196
364,CBS News,China vows shutdown of ivory trade by end of 2017 https://t.co/IcnT7yYp5M https://t.co/w1RccVbIPn,Fri Dec 30 22:14:01 +0000 2016,0.0,0.0,1.0,0.0
365,CBS News,"HBO moves up release of Carrie Fisher and Debbie Reynolds doc ""Bright Lights"" https://t.co/sL5CdH3PIh https://t.co/1gSStJz0aV",Fri Dec 30 22:00:02 +0000 2016,0.4404,0.172,0.828,0.0
366,CBS News,"As interest rates rise, it's time think about how to make the most from your cash in the coming year… https://t.co/NHy8OPGIfe",Fri Dec 30 22:00:02 +0000 2016,0.4588,0.13,0.87,0.0
367,CBS News,"""Star Wars: Episode VIII"" tops 2017's most anticipated movies https://t.co/tT37XYAEnw https://t.co/Ixmvvaed5d",Fri Dec 30 21:45:01 +0000 2016,-0.0772,0.208,0.566,0.226
368,CBS News,"Good news, parents! Netflix has an on-demand New Year's Eve countdown for the kiddos https://t.co/IQ6srMUHQy https://t.co/QXzuuDIVeg",Fri Dec 30 21:30:01 +0000 2016,0.4926,0.175,0.825,0.0
369,CBS News,"Sprint's 5,000 jobs, even if new, are a blip for U.S. economy https://t.co/Opd6D4X6Wz https://t.co/QbtcvTRxuu",Fri Dec 30 21:14:01 +0000 2016,0.0,0.0,1.0,0.0
370,CBS News,Hubble closes out 2016 with a glorious megamaser https://t.co/vwgKaES5Q3 https://t.co/KsGAwPekXE,Fri Dec 30 21:01:01 +0000 2016,0.6369,0.344,0.656,0.0
371,CBS News,"Honda Odyssey minivans recalled for faulty seat latch. Carmaker says more than 600,000 vehicles need to be fixed… https://t.co/j6HqCrgVDc",Fri Dec 30 20:45:01 +0000 2016,-0.3182,0.0,0.887,0.113
372,CBS News,"A Happy New Year, indeed, for millions of the lowest-paid U.S workers as 19 states raise minimum wages come Jan. 1… https://t.co/3HnObc4yiN",Fri Dec 30 20:30:01 +0000 2016,0.5719,0.156,0.844,0.0
373,CBS News,President-elect Trump has vowed to name China a currency manipulator on his first day in the White House… https://t.co/ov7VlWSF2B,Fri Dec 30 20:15:01 +0000 2016,0.0,0.0,1.0,0.0
374,CBS News,Here's all the ways climate change was felt on Earth in 2016 https://t.co/pW8lXtrqWI https://t.co/i1drTkeYMi,Fri Dec 30 20:06:07 +0000 2016,0.0,0.0,1.0,0.0
375,CBS News,"Comet 45P will streak across the sky on New Year's Eve, but you'll need help to see it https://t.co/Xe3HIyWrrn https://t.co/709rGe0dMu",Fri Dec 30 20:01:01 +0000 2016,0.5499,0.157,0.843,0.0
376,CBS News,"Maine columnist, staunch defender of gun rights, shot to death, police say https://t.co/ojFhAXjYUm https://t.co/EeK2CC1Pwe",Fri Dec 30 19:45:01 +0000 2016,-0.7096,0.075,0.588,0.337
377,CBS News,2 luxury retreats where Russian diplomats have gone for decades were shut down by the Obama administration… https://t.co/ktJesfJX99,Fri Dec 30 19:30:01 +0000 2016,0.0,0.0,1.0,0.0
378,CBS News,U.S. Postal Service paid for 7 new birds to send to an Alabama woman after she received dead ones in the mail… https://t.co/HMia38GFgz,Fri Dec 30 19:15:01 +0000 2016,-0.6486,0.0,0.83,0.17
379,CBS News,A California man is suspected of strangling ex-girlfriend in front of their toddler https://t.co/aZxeB9lUgZ https://t.co/fxTCeHEWss,Fri Dec 30 19:00:02 +0000 2016,-0.2263,0.0,0.872,0.128
380,The New York Times,"Debbie Reynolds's death has provoked an outpouring of tributes. ""I'd hoped that my grieving was done for 2016."" https://t.co/pEetfMTZUl",Sat Dec 31 10:08:55 +0000 2016,-0.7717,0.097,0.558,0.346
381,The New York Times,A group of resourceful snowboarders in powder-poor Rhode Island are the envy of their peers around the world… https://t.co/mGfZzDiLv5,Sat Dec 31 09:51:35 +0000 2016,-0.2732,0.0,0.89,0.11
382,The New York Times,"RT @tmagazine: When you’re behind one of the most praised new restaurants in New York City, what comes next? https://t.co/5fvLOD1wZ2 https:…",Sat Dec 31 09:33:05 +0000 2016,0.5413,0.149,0.851,0.0
383,The New York Times,The Ethicist: Your sister is against vaccinating her son. Can you help him get vaccinated? https://t.co/9YVimGhZQu,Sat Dec 31 09:15:53 +0000 2016,0.4019,0.153,0.847,0.0
384,The New York Times,Korean Official Charged With Illegally Swaying Samsung Merger Vote https://t.co/4cUG48KrZM,Sat Dec 31 08:57:52 +0000 2016,-0.2023,0.0,0.833,0.167
385,The New York Times,"Why ""repeal and delay"" for Obamacare would be very disruptive https://t.co/iIVAsMB2mD",Sat Dec 31 08:48:31 +0000 2016,-0.5984,0.0,0.648,0.352
386,The New York Times,The Year in Pictures https://t.co/HEzmD9ivuP https://t.co/hz4rstmLwc,Sat Dec 31 08:31:05 +0000 2016,0.0,0.0,1.0,0.0
387,The New York Times,RT @NYTSports: Both coaches in tomorrow's Ohio State-Clemson college football semifinal see the value of multisport participation https://t…,Sat Dec 31 08:08:14 +0000 2016,0.34,0.124,0.876,0.0
388,The New York Times,Stuck at your desk? Standing up and walking around for 5 minutes every hour could change a lot. https://t.co/ZEQjWJ6euj,Sat Dec 31 07:50:39 +0000 2016,-0.25,0.0,0.889,0.111
389,The New York Times,Security surrounding the inauguration of Donald Trump is proving to be the most challenging in recent history https://t.co/OMzIVFit03,Sat Dec 31 07:32:32 +0000 2016,0.5095,0.212,0.788,0.0
390,The New York Times,Baghdad Blasts Kill at Least 19 https://t.co/vAcUCSiCHA,Sat Dec 31 07:32:32 +0000 2016,-0.6908,0.0,0.561,0.439
391,The New York Times,How does Times Square preps for its New Year’s Eve celebration? Take a look behind the scenes.… https://t.co/jX4Lw22vU4,Sat Dec 31 07:14:28 +0000 2016,0.0,0.0,1.0,0.0
392,The New York Times,"""I turned down 15 to 20 first meetings"": As Silicon Valley struggles with diversity, women get their pick of boards… https://t.co/LQiQjzimYw",Sat Dec 31 06:55:30 +0000 2016,-0.3612,0.0,0.889,0.111
393,The New York Times,Professional wrestling is coming to China https://t.co/dtlkVuZY6x https://t.co/97A1b6KEZD,Sat Dec 31 06:36:54 +0000 2016,0.0,0.0,1.0,0.0
394,The New York Times,Ronda Rousey’s U.F.C. Return Ends in 48 Seconds of Punches by Amanda Nunes https://t.co/3oVnZ5wBNx,Sat Dec 31 06:18:19 +0000 2016,0.0,0.0,1.0,0.0
395,The New York Times,Carrie Fisher's writing about her struggles with depression and addiction was refreshingly honest https://t.co/x3Ov3f6UAy via @nytopinion,Sat Dec 31 06:01:50 +0000 2016,-0.4404,0.147,0.578,0.276
396,The New York Times,"Ride along with Glinda the Good Witch as she makes a grand entrance from above the stage of “Wicked""  https://t.co/n9SZQI5XrD #Daily360",Sat Dec 31 05:45:53 +0000 2016,0.5267,0.232,0.669,0.098
397,The New York Times,Online petitions are all over the place. But do they actually work? https://t.co/yfLGgP8lRN,Sat Dec 31 05:27:43 +0000 2016,0.0,0.0,1.0,0.0
398,The New York Times,"Fentanyl, an anesthetic commonly used for surgery, has surpassed heroin to become the deadliest drug on Long Island https://t.co/04cXMuUsgd",Sat Dec 31 05:10:16 +0000 2016,-0.4939,0.0,0.849,0.151
399,The New York Times,"Long before the Holocaust, Germany killed tens of thousands in Namibia. It will soon recognize this as genocide.… https://t.co/CgDnblRFz8",Sat Dec 31 04:52:38 +0000 2016,-0.6705,0.0,0.8,0.2
400,Fox News,".@PaulBabeuAZ: ""We are going to finally put #America first, our communities and our safety first, to secure the bor… https://t.co/TYV7OlmAvr",Sat Dec 31 03:56:57 +0000 2016,0.6369,0.224,0.776,0.0
401,Fox News,".@SebGorka: ""National security was not the priority of this administration currently in power."" #Hannity https://t.co/z5wJ53nKYD",Sat Dec 31 03:56:15 +0000 2016,0.34,0.146,0.854,0.0
402,Fox News,"Scott: ""All Americans were angry, &amp; that anger showed up at the polls, because we were dissatisfied with the prior… https://t.co/jumEZ1rvUE",Sat Dec 31 03:51:08 +0000 2016,-0.8625,0.0,0.652,0.348
403,Fox News,Mormon Tabernacle Choir member resigns over inauguration performance  https://t.co/pLLXB7PstA,Sat Dec 31 03:49:48 +0000 2016,-0.3182,0.0,0.777,0.223
404,Fox News,"Peters: ""Without the least exaggeration, we can say that President Obama has been the worst foreign policy presiden… https://t.co/JbIGCpwKUk",Sat Dec 31 03:32:46 +0000 2016,-0.6249,0.0,0.814,0.186
405,Fox News,"Trent Franks: ""This administration has weakened America across the eight years of the administration's existence.""… https://t.co/Xp3NJeTf6n",Sat Dec 31 03:21:23 +0000 2016,-0.3182,0.0,0.867,0.133
406,Fox News,"Would #Obama have sanctioned #Russia if hacking helped #Hillary win? 
https://t.co/yCul5e2Ir8",Sat Dec 31 03:17:56 +0000 2016,0.5859,0.275,0.725,0.0
407,Fox News,".@SebGorka: ""There's going to be a new sheriff in town called Donald Trump."" #Hannity https://t.co/BORQPmnXtN",Sat Dec 31 03:14:00 +0000 2016,0.0,0.0,1.0,0.0
408,Fox News,".@AmbJohnBolton: ""If [@BarackObama] really thinks he can box the new #Trump administration in, he's sadly mistaken.… https://t.co/xXcB1qdU30",Sat Dec 31 03:09:17 +0000 2016,-0.4215,0.0,0.851,0.149
409,Fox News,SF 49ers honor Colin Kaepernick with team's most prestigious award https://t.co/3Fdcth55XC,Sat Dec 31 03:00:02 +0000 2016,0.7893,0.437,0.563,0.0
410,Fox News,"Cathy Areu on #Obamacare: ""20 million people are insured. So, what are you going to do? Take it away?"" #KellyFile https://t.co/QVIpxPHHrP",Sat Dec 31 02:56:44 +0000 2016,0.0,0.0,1.0,0.0
411,Fox News,".@DavidWohl on #Obamacare: ""It doesn't work. It's a poor business model that is collapsing."" #KellyFile https://t.co/y9eVRXb8Cy",Sat Dec 31 02:47:35 +0000 2016,0.3724,0.154,0.846,0.0
412,Fox News,".@DavidWohl: ""[@BetsyDeVos] believes in school choice. She believes in kids that are suffering from attending overc… https://t.co/yj9NZ67lXp",Sat Dec 31 02:42:02 +0000 2016,-0.4767,0.0,0.838,0.162
413,Fox News,#Russian embassy mocks President @BarackObama's sanctions with picture of 'lame' duck https://t.co/eO5lMzTgnJ,Sat Dec 31 02:34:15 +0000 2016,-0.4588,0.0,0.786,0.214
414,Fox News,"Chavous: Russia is not our friend, and I think that [President-elect @realDonaldTrump] should not praise Vladimir P… https://t.co/vXIK0uxkzJ",Sat Dec 31 02:27:48 +0000 2016,-0.6759,0.0,0.73,0.27
415,Fox News,.@KatrinaPierson: It is in the best interest for the Russians that Putin come to the table with a neutral state wit… https://t.co/Meo7PH3qWd,Sat Dec 31 02:24:21 +0000 2016,0.802,0.275,0.725,0.0
416,Fox News,Chavous: #America is really uneasy with the coziness that #DonaldTrump has with #Putin. #KellyFile https://t.co/dXUNVng5zQ,Sat Dec 31 02:20:34 +0000 2016,-0.101,0.136,0.707,0.157
417,Fox News,"Pierson: Of course the Russians are mocking Pres. Obama. He has 21 days left as pres, &amp; all of a sudden it's time t… https://t.co/9A1eihoJGy",Sat Dec 31 02:17:37 +0000 2016,-0.4019,0.0,0.895,0.105
418,Fox News,".@GovMikeHuckabee: ""[President-elect @realDonaldTrump] isn't looking after Russia's best interests."" #KellyFile https://t.co/dzSWKndbNZ",Sat Dec 31 02:11:36 +0000 2016,0.6369,0.296,0.704,0.0
419,Fox News,"President-elect #Trump praises Putin over response to US sanctions, calls him 'very smart' https://t.co/rJC0qpFIqn… https://t.co/50noKcpXb5",Sat Dec 31 02:03:35 +0000 2016,0.7501,0.33,0.67,0.0
420,CNN,A mother died and her two daughters were injured when they fell from a chairlift at a Colorado ski resort… https://t.co/Z2ilX5bxKC,Sat Dec 31 00:17:35 +0000 2016,-0.743,0.0,0.717,0.283
421,CNN,The global experiment of marijuana legalization https://t.co/wdC4tw6XaX https://t.co/QQxoWezqgC,Sat Dec 31 00:17:01 +0000 2016,0.0,0.0,1.0,0.0
422,CNN,A meteor streaked right above a volcano in Costa Rica during a mild eruption https://t.co/GybkfuvIjt,Sat Dec 31 00:12:15 +0000 2016,0.0,0.0,1.0,0.0
423,CNN,"Pan Pan, the oldest male panda in the world, has died at the age of 31. He fathered a quarter of all captive pandas… https://t.co/rjZLtpED30",Sat Dec 31 00:06:54 +0000 2016,-0.5574,0.0,0.865,0.135
424,CNN,Here's a look back at the week in 33 striking and powerful photos https://t.co/T5SUcYrAkM https://t.co/XyLRWRE7vi,Fri Dec 30 23:41:03 +0000 2016,0.4215,0.177,0.823,0.0
